tool		CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171
array-examples/standard_init9_ground-2.yml	true	TIMEOUT	969.80715444	944.0008459719829	7499.997184	122229	122285	122295		1.00	0.00	162990	0	0	0	1	0	1.00		2	1	122295	2	0	9	1	1	1	0	0	1	0	1	2	0.50	9	1	1	0	59	1	59.00	1.00	0	0.333	5	44	0.114	1	22	0.045	90	96	6	3	10	6	20371	40742	1	6	20371	40742	0
array-examples/standard_maxInArray_ground.yml	true	TIMEOUT	967.427688024	941.0343929899391	7499.997184	128443	128467	128471		1.00	0.00	171262	0	0	0	1	0	1.00		3	1	128471	2	0	3	1	1	1	0	0	1	0	1	1	0.25	2	1	1	0	27	1	27.00	1.00	0	0.333	5	17	0.294	1	10	0.100	52	52	8	3	3	6	21407	42814	1	6	21407	42814	0
array-examples/standard_minInArray_ground-1.yml	false	TIMEOUT	971.089234194	944.0896952331532	7499.997184	117299	117323	117327		1.00	0.00	156406	0	0	0	1	0	1.00		3	1	117327	2	0	3	1	1	1	0	0	1	0	1	1	0.25	2	1	1	0	27	1	27.00	1.00	0	0.333	5	17	0.294	1	10	0.100	52	52	8	3	3	6	19549	39099	1	6	19549	39099	0
array-examples/standard_minInArray_ground-2.yml	true	TIMEOUT	975.158441527	946.7331924759783	7499.997184	130190	130214	130218		1.00	0.00	173594	0	0	0	1	0	1.00		3	1	130218	2	0	3	1	1	1	0	0	1	0	1	1	0.25	2	1	1	0	27	1	27.00	1.00	0	0.333	7	19	0.368	1	10	0.100	53	53	7	3	3	6	21698	43396	1	6	21698	43396	0
array-examples/standard_palindrome_ground.yml	true	TIMEOUT	984.811727643	949.6990808730479	7499.997184	121704	121725	121728		1.00	0.00	162276	0	0	0	1	0	1.00		2	1	121728	2	0	2	1	1	1	0	0	1	0	1	1	0.25	2	1	1	0	24	1	24.00	1.00	0	0.333	5	15	0.333	1	8	0.125	50	49	6	3	3	6	20284	40567	1	6	20284	40567	0
array-examples/standard_partial_init_ground.yml	true	TIMEOUT	987.942665404	949.488889408065	7499.997184	128095	128122	128128		1.00	0.00	170800	0	0	0	1	0	1.00		4	1	128128	2	0	3	1	1	1	0	0	1	0	1	1	0.25	3	1	1	0	32	1	32.00	1.00	0	0.333	9	25	0.360	1	12	0.083	63	66	9	3	4	6	21349	42698	1	6	21349	42698	0
array-examples/standard_partition_ground-1.yml	false	TIMEOUT	962.546869957	936.310667122947	7499.997184	169118	169149	193315		1.00	0.00	144972	0	0	0	1	0	1.00		4	1	193315	2	0	24163	1	1	1	0	0	1	0	1	4	0.50	3	1	1	0	36	1	36.00	1.00	0	0.333	12	28	0.429	3	14	0.214	66	70	10	3	4	10	16911	24160	1	10	16911	24160	0
array-examples/standard_partition_ground-2.yml	true	TIMEOUT	962.671788661	938.4473124139477	7499.997184	123255	123286	123292		1.00	0.00	164350	0	0	0	1	0	1.00		3	1	123292	2	0	5	1	1	1	0	0	1	0	1	1	0.25	4	1	1	0	34	1	34.00	1.00	0	0.333	9	27	0.333	1	14	0.071	65	67	9	3	4	6	20542	41084	1	6	20542	41084	0
array-examples/standard_partition_original_ground.yml	true	TIMEOUT	971.564555266	943.4883631209377	7499.997184	117764	117792	117798		1.00	0.00	157028	0	0	0	1	0	1.00		4	1	117798	2	0	3	1	1	1	0	0	1	0	1	1	0.25	3	1	1	0	33	1	33.00	1.00	0	0.333	10	27	0.370	1	12	0.083	65	68	11	3	4	6	19627	39254	1	6	19627	39254	0
array-examples/standard_password_ground.yml	true	TIMEOUT	964.10939247	938.0440909520257	7499.997184	132977	133003	133008		1.00	0.00	177312	0	0	0	1	0	1.00		4	1	133008	2	0	4	1	1	1	0	0	1	0	1	1	0.25	2	1	1	0	29	1	29.00	1.00	0	0.333	9	22	0.409	1	12	0.083	57	58	8	3	3	6	22162	44325	1	6	22162	44325	0
array-examples/standard_reverse_ground.yml	true	TIMEOUT	973.061623454	945.9787920070812	7499.997184	134305	134326	134329		1.00	0.00	179076	0	0	0	1	0	1.00		2	1	134329	2	0	2	1	1	1	0	0	1	0	1	1	0.25	2	1	1	0	24	1	24.00	1.00	0	0.333	6	16	0.375	1	8	0.125	51	50	7	3	3	6	22384	44768	1	6	22384	44768	0
array-examples/standard_running-1.yml	false	TIMEOUT	980.897269394	946.7529210310895	7499.997184	119956	120040	120061		1.00	0.00	159988	0	0	0	1	0	1.00		5	1	120061	2	0	20	2	2	2	0	0	2	0	2	8	0.35	7	2	2	0	51	1	44.00	1.00	0	0.333	7	22	0.318	1	18	0.056	63	67	7	3	3	6	19992	39985	1	6	19992	39985	0
array-examples/standard_running-2.yml	true	TIMEOUT	984.032518359	945.7510520678479	7499.997184	115563	115647	115668		1.00	0.00	154132	0	0	0	1	0	1.00		5	1	115668	2	0	20	2	2	2	0	0	2	0	2	8	0.35	7	2	2	0	51	1	44.00	1.00	0	0.333	7	22	0.318	1	18	0.056	63	67	7	3	3	6	19260	38520	1	6	19260	38520	0
array-examples/standard_sentinel-2.yml	true	TIMEOUT	972.684221128	941.8968570670113	7499.997184	124985	125005	125009		1.00	0.00	166654	0	0	0	1	0	1.00		3	1	125009	2	0	3	1	1	1	0	0	1	0	1	1	0.25	1	1	1	0	23	1	23.00	1.00	0	0.333	7	16	0.438	1	10	0.100	50	50	8	3	2	6	20830	41661	1	6	20830	41661	0
array-examples/standard_sentinel.i.v+cfa-reducer.yml	true	TIMEOUT	990.140258958	951.3614853799809	7499.997184	129253	129271	129275		1.00	0.00	172342	0	0	0	1	0	1.00		3	1	129275	2	0	3	1	1	1	0	0	1	0	1	1	0.25	1	1	1	0	21	1	21.00	1.00	0	0.500	11	31	0.355	1	10	0.100	46	48	8	2	2	6	21542	43084	1	6	21542	43084	0
array-examples/standard_seq_init_ground.yml	true	TIMEOUT	976.871323654	947.0864448470529	7499.997184	124295	124311	124313		1.00	0.00	165730	0	0	0	1	0	1.00		2	1	124313	2	0	1	1	1	1	0	0	1	0	1	3	0.50	1	1	1	0	19	1	19.00	1.00	0	0.333	7	14	0.500	1	6	0.167	44	42	6	3	2	6	20715	41431	1	6	20715	41431	0
array-examples/standard_strcmp_ground.yml	true	TIMEOUT	974.491553816	945.4782453849912	7499.997184	124080	124109	124114		1.00	0.00	165448	0	0	0	1	0	1.00		3	1	124114	2	0	4	1	1	1	0	0	1	0	1	1	0.25	2	1	1	0	32	1	32.00	1.00	0	0.250	7	21	0.333	1	12	0.083	60	62	13	4	3	6	20680	41359	1	6	20680	41359	0
array-examples/standard_strcpy_ground-1.yml	true	TIMEOUT	961.930770825	939.215062357951	7499.997184	126328	126349	126353		1.00	0.00	168442	0	0	0	1	0	1.00		2	1	126353	2	0	3	1	1	1	0	0	1	0	1	3	0.50	3	1	1	0	24	1	24.00	1.00	0	0.333	7	17	0.412	1	10	0.100	51	51	8	3	3	6	21054	42109	1	6	21054	42109	0
array-examples/standard_strcpy_original-2.yml	true	TIMEOUT	977.701074287	946.6612956100143	7499.997184	119563	119585	119590		1.00	0.00	159424	0	0	0	1	0	1.00		2	1	119590	2	0	4	1	1	1	0	0	1	0	1	3	0.50	2	1	1	0	25	1	25.00	1.00	0	0.333	7	17	0.412	1	12	0.083	51	52	7	3	3	6	19927	39854	1	6	19927	39854	0
array-examples/standard_two_index_01.yml	true	OUT OF MEMORY	522.318696082	448.0844698890578	14999.998464																																																											
array-examples/standard_two_index_02.yml	true	TIMEOUT	969.663652754	943.5506476149894	7499.997184	126203	126224	126227		1.00	0.00	168276	0	0	0	1	0	1.00		2	1	126227	2	0	2	1	1	1	0	0	1	0	1	3	0.50	2	1	1	0	24	1	24.00	1.00	0	0.333	7	21	0.333	1	8	0.125	53	52	7	3	3	6	21033	42067	1	6	21033	42067	0
array-examples/standard_two_index_03.yml	true																																																															
array-examples/standard_two_index_04.yml	true	TIMEOUT	984.334640745	948.8733629018534	7499.997184	129224	129245	129248		1.00	0.00	172304	0	0	0	1	0	1.00		2	1	129248	2	0	2	1	1	1	0	0	1	0	1	3	0.50	2	1	1	0	24	1	24.00	1.00	0	0.333	7	21	0.333	1	8	0.125	53	52	7	3	3	6	21537	43074	1	6	21537	43074	0
array-examples/standard_two_index_05.yml	true	TIMEOUT	970.760649022	944.6152011579834	7499.997184	128166	128187	128190		1.00	0.00	170892	0	0	0	1	0	1.00		2	1	128190	2	0	2	1	1	1	0	0	1	0	1	3	0.50	2	1	1	0	24	1	24.00	1.00	0	0.333	7	21	0.333	1	8	0.125	53	52	7	3	3	6	21361	42721	1	6	21361	42721	0
array-examples/standard_two_index_06.yml	true	TIMEOUT	912.358083063	865.4720044832211	10759.593984																																																											
array-examples/standard_two_index_07.yml	true	TIMEOUT	976.177672101	945.6446952039842	7499.997184	129542	129563	129566		1.00	0.00	172728	0	0	0	1	0	1.00		2	1	129566	2	0	2	1	1	1	0	0	1	0	1	3	0.50	2	1	1	0	24	1	24.00	1.00	0	0.333	7	21	0.333	1	8	0.125	53	52	7	3	3	6	21590	43180	1	6	21590	43180	0
array-examples/standard_two_index_08.yml	true	TIMEOUT	971.314767656	944.6940428370144	7499.997184	128016	128037	128040		1.00	0.00	170692	0	0	0	1	0	1.00		2	1	128040	2	0	2	1	1	1	0	0	1	0	1	3	0.50	2	1	1	0	24	1	24.00	1.00	0	0.333	7	21	0.333	1	8	0.125	53	52	7	3	3	6	21336	42671	1	6	21336	42671	0
array-examples/standard_two_index_09.yml	true	TIMEOUT	967.120557052	940.7244973818306	7499.997184	122477	122498	122501		1.00	0.00	163308	0	0	0	1	0	1.00		2	1	122501	2	0	2	1	1	1	0	0	1	0	1	3	0.50	2	1	1	0	24	1	24.00	1.00	0	0.333	7	21	0.333	1	8	0.125	53	52	7	3	3	6	20412	40825	1	6	20412	40825	0
array-examples/standard_vararg_ground.yml	true	TIMEOUT	969.300832632	942.5088837861549	7499.997184	126847	126867	126870		1.00	0.00	169132	0	0	0	1	0	1.00		2	1	126870	2	0	2	1	1	1	0	0	1	0	1	1	0.25	2	1	1	0	23	1	23.00	1.00	0	0.333	6	15	0.400	1	8	0.125	50	49	7	3	3	6	21141	42282	1	6	21141	42282	0
array-examples/standard_vector_difference_ground.yml	true	TIMEOUT	974.019316039	945.5900747240521	7499.997184	122370	122391	122394		1.00	0.00	163164	0	0	0	1	0	1.00		2	1	122394	2	0	2	1	1	1	0	0	1	0	1	1	0.25	2	1	1	0	24	1	24.00	1.00	0	0.333	9	20	0.450	1	8	0.125	53	52	8	3	3	6	20395	40789	1	6	20395	40789	0
array-industry-pattern/array_assert_loop_dep.yml	false	TIMEOUT	990.60449055	949.897476370912	7499.997184	124897	124913	124915		1.00	0.00	166530	0	0	0	1	0	1.00		2	1	124915	2	0	1	1	1	1	0	0	1	0	1	1	0.25	1	1	1	0	19	1	19.00	1.00	0	0.333	6	15	0.400	1	8	0.125	45	44	5	3	2	6	20816	41632	1	6	20816	41632	0
array-industry-pattern/array_monotonic.yml	true	TIMEOUT	961.577853509	935.1484356410801	7499.997184	156104	156127	178431		1.00	0.00	133810	0	0	0	1	0	1.00		4	1	178431	2	0	22303	1	1	1	0	0	1	0	1	1	0.25	1	1	1	0	26	1	26.00	1.00	0	0.333	9	16	0.563	3	10	0.300	49	49	6	3	2	10	15610	22301	1	10	15610	22301	0
array-industry-pattern/array_mul_init.yml	true	TIMEOUT	971.174161312	943.8559744209051	7499.997184	131488	131554	131565		1.00	0.00	175346	0	0	0	1	0	1.00		4	1	131565	2	0	9	2	2	2	0	0	2	0	2	5	0.20	5	2	2	0	38	1	35.50	1.00	0	0.333	9	24	0.375	1	14	0.071	63	65	9	3	3	6	21914	43829	1	6	21914	43829	0
array-industry-pattern/array_of_struct_break.yml	true	TIMEOUT	901.382588592	882.2078918619081	4923.146240	345	378	439		0.99	0.00	280	0	0	0	1	0	1.00		6	4	439	2	0	38	19	19	19	0	0	1	0	1	1	0.25	1	19	1	0	345	1	183.16	1.00	18	1.000	20	22	0.909	8	10	0.800	50	50	6	3	2	23	15	20	3	108	3	20	1
array-industry-pattern/array_of_struct_loop_dep.yml	false	TIMEOUT	960.379216375	929.6559103289619	7499.997184	128541	128557	128559		1.00	0.00	171390	0	0	0	1	0	1.00		2	1	128559	2	0	1	1	1	1	0	0	1	0	1	1	0.25	1	1	1	0	19	1	19.00	1.00	0	0.333	11	20	0.550	1	8	0.125	47	46	5	3	2	6	21423	42846	1	6	21423	42846	0
array-industry-pattern/array_of_struct_ptr_cond_init.yml	true	TIMEOUT	963.405122388	935.4873893579934	7499.997184	248718	248748	267884		1.00	0.00	114802	0	0	0	1	0	1.00		4	1	267884	2	0	19135	1	1	1	0	0	1	0	1	1	0.25	1	1	1	0	33	1	33.00	1.00	0	0.500	25	36	0.694	3	10	0.300	65	66	11	4	2	16	15544	19132	2	57409	4	19132	0
array-industry-pattern/array_of_struct_ptr_flag_init.yml	true	TIMEOUT	982.482247295	942.8062638591509	7499.997184	150718	150748	175872		1.00	0.00	150722	0	0	0	1	0	1.00		3	1	175872	2	0	25122	1	1	1	0	0	1	0	1	1	0.09	2	1	1	0	34	1	34.00	1.00	0	0.500	22	30	0.733	5	12	0.417	64	66	10	4	3	18	8373	25118	2	18	8373	25118	0
array-industry-pattern/array_of_struct_ptr_monotonic.yml	true	TIMEOUT	975.427721939	943.4679254069924	7499.997184	154233	154256	176293		1.00	0.00	132208	0	0	0	1	0	1.00		4	1	176293	2	0	22035	1	1	1	0	0	1	0	1	1	0.25	1	1	1	0	27	1	27.00	1.00	0	0.333	16	26	0.615	3	10	0.300	56	56	8	3	2	10	15423	22033	1	10	15423	22033	0
array-industry-pattern/array_of_struct_ptr_mul_init.yml	true	TIMEOUT	964.520097552	937.6456417038571	7499.997184	127005	127071	127082		1.00	0.00	169370	0	0	0	1	0	1.00		4	1	127082	2	0	9	2	2	2	0	0	2	0	2	5	0.20	5	2	2	0	38	1	35.50	1.00	0	0.333	11	27	0.407	1	14	0.071	64	66	8	3	3	6	21167	42334	1	6	21167	42334	0
array-industry-pattern/array_of_struct_single_elem_init.yml	true	TIMEOUT	970.412485487	937.44007795793	7499.997184	179334	179360	199291		1.00	0.00	119568	0	0	0	1	0	1.00		4	1	199291	2	0	19929	1	1	1	0	0	1	0	1	1	0.25	1	1	1	0	30	1	30.00	1.00	0	0.333	24	37	0.649	3	12	0.250	59	60	7	3	2	12	14944	19926	1	12	14944	19926	0
array-industry-pattern/array_ptr_partial_init.yml	true	TIMEOUT	906.488044839	892.2496839289088	1068.212224	128716	128737	128740		1.00	1.00	171624	0	0	0	1	0	1.00		2	1	128740	2	0	2	1	1	1	0	0	1	0	1	1	0.25	2	1	1	0	24	1	24.00	1.00	0	0.333	7	18	0.389	1	8	0.125	50	49	5	3	3	6	21452	42905	1	6	21452	42905	0
array-industry-pattern/array_ptr_single_elem_init-1.yml	true	TIMEOUT	965.180557769	936.9085583898704	7499.997184	206096	206128	253695		1.00	0.00	158554	0	0	0	1	0	1.00		5	2	253696	2	0	47566	1	1	1	0	0	1	0	1	1	0.25	1	1	1	0	35	1	35.00	1.00	0	0.333	30	42	0.714	7	18	0.389	65	69	8	3	2	16	12881	15854	1	16	12881	15854	0
array-industry-pattern/array_ptr_single_elem_init-2.yml	false	TIMEOUT	987.042835933	944.4491207718384	7499.997184	199905	199932	246069		1.00	0.00	153784	0	0	0	1	0	1.00		6	2	246069	2	0	46134	1	1	1	0	0	1	0	1	1	0.25	2	1	1	0	32	1	32.00	1.00	0	0.333	25	36	0.694	7	14	0.500	60	62	7	3	2	16	12494	15378	1	16	12494	15378	0
array-industry-pattern/array_range_init.yml	false	TIMEOUT	981.927723681	947.528087065788	7499.997184	170027	170049	170053		1.00	0.00	291478	0	0	0	1	0	1.00		4	1	170053	2	0	3	1	1	1	0	0	1	0	1	1	0.25	1	1	1	0	25	1	25.00	1.00	0	0.333	9	16	0.563	4	10	0.400	47	47	5	3	2	12	14168	24290	1	12	14168	24290	0
array-industry-pattern/array_shadowinit.yml	true	unknown	4.946791627	2.612207388971001	136.908800	22	23	26		0.00	0.00	8	0	0	0	1	0	1.00		2	1	26	2	0	3	1	1	1	0	0	0	0	0	0	0.00	0	1	0	0	22	0	22.00	NaN	1	0.667	17	18	0.944	8	8	1.000	50	49	7	3	2	22	1	1	2	22	1	1	0
array-industry-pattern/array_single_elem_init.yml	false	TIMEOUT	978.183913425	939.4212414228823	7499.997184	203259	203287	250198		1.00	0.00	156364	0	0	0	1	0	1.00		6	2	250198	2	0	46909	1	1	1	0	0	1	0	1	1	0.25	2	1	1	0	32	1	32.00	1.00	0	0.333	25	36	0.694	7	14	0.500	60	62	8	3	2	16	12703	15636	1	16	12703	15636	0
array-industry-pattern/check_removal_from_set_after_insertion.yml	false	TIMEOUT	965.35870885	940.0357028469443	7499.997184	119830	119950	119972		2.00	0.00	159840	0	0	0	1	0	1.00		8	1	119972	2	0	20	2	2	2	0	0	2	0	2	13	0.69	8	2	2	0	66	1	62.50	1.00	0	0.200	9	43	0.209	1	26	0.038	94	105	21	5	6	6	19971	39943	1	6	19971	39943	0
reducercommutativity/avg05-1.yml	true	TIMEOUT	900.646662345	894.3753283792175	590.118912	104	576	639		1.93	0.00	394	0	0	0	1	0	1.00		10	3	639	2	0	39	7	7	7	0	0	5	0	5	69	0.43	22	7	5	0	135	1	101.00	1.00	2	1.000	26	28	0.929	9	10	0.900	61	67	13	3	3	28	3	18	3	42	2	6	1
reducercommutativity/avg10-2.yml	true	TIMEOUT	900.869612337	893.6195560030174	611.155968	179	726	789		1.96	0.00	594	0	0	0	1	0	1.00		10	2	789	2	0	39	7	7	7	0	0	5	0	5	69	0.32	22	7	5	0	179	1	133.14	1.00	2	1.000	26	28	0.929	9	10	0.900	61	67	13	3	3	28	6	33	3	42	4	11	1
reducercommutativity/avg20-2.yml	true	TIMEOUT	900.919241326	893.0093140101526	765.485056	329	1026	1089		1.98	0.00	994	0	0	0	1	0	1.00		10	2	1089	2	0	39	7	7	7	0	0	5	0	5	69	0.20	22	7	5	0	329	1	197.43	1.00	2	1.000	26	28	0.929	9	10	0.900	61	67	13	3	3	28	11	63	3	42	7	21	1
reducercommutativity/avg40-2.yml	true	TIMEOUT	902.233460351	891.9172658370808	977.260544	629	1626	1689		1.99	0.00	1794	0	0	0	1	0	1.00		10	1	1689	2	0	39	7	7	7	0	0	5	0	5	69	0.12	22	7	5	0	629	1	326.00	1.00	2	1.000	26	28	0.929	9	10	0.900	61	67	13	3	3	28	22	123	3	42	14	41	1
reducercommutativity/avg60-1.yml	true	TIMEOUT	902.360430478	889.4734810008667	1133.944832	929	2226	2289		1.99	0.00	2594	0	0	0	1	0	1.00		10	1	2289	2	0	39	7	7	7	0	0	5	0	5	69	0.08	22	7	5	0	929	1	454.57	1.00	2	1.000	26	28	0.929	9	10	0.900	61	67	13	3	3	28	33	183	3	42	22	61	1
reducercommutativity/max.yml	true	unknown	9.427836135	4.850505775073543	226.635776	187	353	420		1.13	0.00	156	0	0	0	1	0	1.00		11	4	420	2	0	51	11	11	11	0	0	2	0	2	66	1.16	2	11	2	0	189	1	155.27	1.00	9	0.667	26	28	0.929	10	12	0.833	63	70	14	3	2	30	6	14	2	96	1	8	0
reducercommutativity/max05-1.yml	true	unknown	8.216556364	4.26809905609116	176.590848	163	770	882		2.14	0.00	494	0	0	0	1	0	1.00		11	3	882	2	0	90	7	7	7	0	0	5	0	5	69	0.36	22	7	5	0	164	1	136.86	1.00	2	0.667	26	28	0.929	10	12	0.833	65	72	14	3	3	31	5	18	2	53	3	6	0
reducercommutativity/max10-1.yml	true	unknown	10.009669777	5.160639832960442	205.234176	298	1040	1182		2.14	0.00	754	0	0	0	1	0	1.00		11	2	1182	2	0	120	7	7	7	0	0	5	0	5	69	0.24	22	7	5	0	299	1	194.71	1.00	2	0.667	26	28	0.929	10	12	0.833	65	72	14	3	3	31	9	33	2	53	5	11	0
reducercommutativity/max20-1.yml	true	unknown	12.969225377	6.722503732889891	275.501056	568	1580	1782		2.15	0.00	1274	0	0	0	1	0	1.00		11	2	1782	2	0	180	7	7	7	0	0	5	0	5	69	0.15	22	7	5	0	569	1	310.43	1.00	2	0.667	26	28	0.929	10	12	0.833	65	72	14	3	3	31	18	63	2	53	10	21	0
reducercommutativity/max40-1.yml	true	unknown	18.459798666	9.475500292144716	360.341504	1108	2660	2982		2.15	0.00	2314	0	0	0	1	0	1.00		11	1	2982	2	0	300	7	7	7	0	0	5	0	5	69	0.08	22	7	5	0	1109	1	541.86	1.00	2	0.667	26	28	0.929	10	12	0.833	65	72	14	3	3	31	35	123	2	53	20	41	0
reducercommutativity/max60-2.yml	true	unknown	19.191034752	9.897575587034225	491.184128	1648	3740	4182		2.15	0.00	3354	0	0	0	1	0	1.00		11	1	4182	2	0	420	7	7	7	0	0	5	0	5	69	0.06	22	7	5	0	1649	1	773.29	1.00	2	0.667	26	28	0.929	10	12	0.833	65	72	14	3	3	31	53	183	2	53	31	61	0
reducercommutativity/rangesum.yml	false	TIMEOUT	957.299960124	921.6894941020291	7499.997184	421265	421590	526958		1.71	0.00	421412	0	0	0	1	0	1.00		15	9	526958	2	0	105330	12	12	12	0	0	3	0	3	63	0.67	6	12	3	0	359	1	243.92	1.00	9	0.750	37	39	0.949	14	16	0.875	77	87	16	4	3	40	10531	52649	3	112	3761	7524	0
reducercommutativity/rangesum05.yml	false	false(unreach-call)	7.805030936	4.051600902108476	182.349824	142	401	434		1.07	0.00	422	0	0	0	1	0	1.00		4	1	434	2	0	28	5	5	5	0	0	3	0	3	3	0.02	18	5	3	0	142	1	109.80	1.00	2	1.000	34	36	0.944	13	14	0.929	73	82	15	4	3	38	3	18	4	62	2	6	1
reducercommutativity/rangesum10.yml	false	false(unreach-call)	10.081205322	5.2119271219708025	236.118016	244	605	638		1.14	0.00	742	0	0	0	1	0	1.00		4	1	638	2	0	28	5	5	5	0	0	3	0	3	3	0.01	18	5	3	0	244	1	171.00	1.00	2	1.000	34	36	0.944	13	14	0.929	73	82	15	4	3	38	6	33	4	62	3	11	1
reducercommutativity/rangesum20.yml	false	false(unreach-call)	12.215046003	6.310614350019023	340.832256	454	1025	1058		1.19	0.00	1382	0	0	0	1	0	1.00		4	1	1058	2	0	28	5	5	5	0	0	3	0	3	3	0.01	18	5	3	0	454	1	297.00	1.00	2	1.000	34	36	0.944	13	14	0.929	73	82	15	4	3	38	11	63	4	62	7	21	1
reducercommutativity/rangesum40.yml	false	false(unreach-call)	17.233254859	8.887312096077949	530.350080	874	1865	1898		1.21	0.00	2662	0	0	0	1	0	1.00		4	1	1898	2	0	28	5	5	5	0	0	3	0	3	3	0.00	18	5	3	0	874	1	549.00	1.00	2	1.000	34	36	0.944	13	14	0.929	73	82	15	4	3	38	23	123	4	62	14	41	1
reducercommutativity/rangesum60.yml	false	false(unreach-call)	23.639260949	12.114272319013253	657.444864	1294	2705	2738		1.22	0.00	3942	0	0	0	1	0	1.00		4	1	2738	2	0	28	5	5	5	0	0	3	0	3	3	0.00	18	5	3	0	1294	1	801.00	1.00	2	1.000	34	36	0.944	13	14	0.929	73	82	15	4	3	38	34	183	4	62	20	61	1
reducercommutativity/sep.yml	true																																																															
reducercommutativity/sep05-1.yml	true	unknown	113.222246372	57.09494042699225	4413.382656	7353	15191	16536		5.41	0.00	12792	0	0	0	1	0	1.00		360	151	16536	2	0	1089	245	245	245	0	0	5	0	5	395	0.91	15	245	5	0	7533	1	7287.55	1.00	240	0.667	28	30	0.933	10	12	0.833	67	74	13	3	3	32	229	903	2	536	13	216	0
reducercommutativity/sep10-2.yml	true	TIMEOUT	1002.562654361	531.6210227669217	12155.846656																																																											
reducercommutativity/sep20-1.yml	true	TIMEOUT	1002.567443358	772.2893353148829	11197.427712	854531	856005	953389		5.83	0.00	660544	0	0	0	1	0	1.00		17640	8032	953389	2	0	96924	289	289	289	0	0	4	0	4	794	0.84	14	289	4	0	854789	1	842835.13	1.00	285	1.000	28	30	0.933	12	12	1.000	67	74	13	3	3	33	25894	106953	3	5577	153	8820	1
reducercommutativity/sep40-1.yml	true	TIMEOUT	1001.244685423	971.247918369947	5204.578304	393682	394562	429262		3.97	0.00	357052	0	0	0	1	0	1.00		3280	1583	429262	2	0	33014	4	4	4	0	0	4	0	4	1554	0.85	14	4	4	0	1228	1	642.75	1.00	0	0.667	24	30	0.800	7	12	0.583	67	74	13	3	3	26	15141	36162	2	518	760	35381	0
reducercommutativity/sep60-2.yml	true	TIMEOUT	1002.318348142	961.9129012459889	6812.508160	1015960	1016000	1129840		3.97	0.00	803516	0	0	0	1	0	1.00		7320	3497	1129840	2	0	110114	4	4	4	0	0	4	0	4	2314	0.85	14	4	4	0	1828	1	942.75	1.00	0	0.667	24	30	0.800	7	12	0.583	67	74	13	3	3								
reducercommutativity/sum05-2.yml	true	TIMEOUT	900.700160582	895.0572993960232	373.977088	104	576	639		1.93	0.00	394	0	0	0	1	0	1.00		10	3	639	2	0	39	7	7	7	0	0	5	0	5	69	0.43	22	7	5	0	135	1	101.00	1.00	2	1.000	26	28	0.929	9	10	0.900	61	67	13	3	3	28	3	18	3	42	2	6	1
reducercommutativity/sum10-1.yml	true	TIMEOUT	900.648656394	893.8878002478741	518.664192	179	726	789		1.96	0.00	594	0	0	0	1	0	1.00		10	2	789	2	0	39	7	7	7	0	0	5	0	5	69	0.32	22	7	5	0	179	1	133.14	1.00	2	1.000	26	28	0.929	9	10	0.900	61	67	13	3	3	28	6	33	3	42	4	11	1
reducercommutativity/sum20-2.yml	true	TIMEOUT	900.995519177	892.9435615511611	653.594624	329	1026	1089		1.98	0.00	994	0	0	0	1	0	1.00		10	2	1089	2	0	39	7	7	7	0	0	5	0	5	69	0.20	22	7	5	0	329	1	197.43	1.00	2	1.000	26	28	0.929	9	10	0.900	61	67	13	3	3	28	11	63	3	42	7	21	1
reducercommutativity/sum40-2.yml	true	TIMEOUT	901.841861978	892.3310140990652	969.838592	629	1626	1689		1.99	0.00	1794	0	0	0	1	0	1.00		10	1	1689	2	0	39	7	7	7	0	0	5	0	5	69	0.12	22	7	5	0	629	1	326.00	1.00	2	1.000	26	28	0.929	9	10	0.900	61	67	13	3	3	28	22	123	3	42	14	41	1
